user_id,employee_name,employee_role,privilege_level,login_time,login_hour,login_country,location_changed,device_id,device_changed,session_duration,failed_login_attempts,files_downloaded,sensitive_files_accessed,admin_commands_executed,usb_usage,previous_incidents,threat_scenario,risk_label
EMP1005,Michael Hernandez,DBA,4,2026-03-26 08:32:00,8,US,0,DEV_59797,0,332.48,0,3,31,10,0,0,Normal,Low
EMP1023,James Brown,Teller,1,2026-04-26 14:38:00,14,US,0,DEV_80381,0,388.3,0,3,11,0,0,0,Normal,Low
EMP1009,John Johnson,Teller,1,2026-04-01 08:39:00,8,IN,0,DEV_47930,0,504.03,0,7,22,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-01-19 13:38:00,13,US,0,DEV_59615,0,335.63,0,4,4,0,0,0,Normal,Low
EMP1029,Elizabeth Davis,System Admin,4,2026-01-14 09:33:00,9,IN,0,DEV_84364,0,720.0,0,3,2,16,0,0,Normal,Low
EMP1028,David Thomas,System Admin,4,2026-02-11 08:18:00,8,US,0,DEV_57576,0,588.57,0,7,5,28,0,0,Normal,Low
EMP1021,Susan Martin,System Admin,4,2026-05-20 16:16:00,16,US,0,DEV_60019,0,634.0,1,13,7,30,0,0,Normal,Medium
EMP1029,Elizabeth Davis,System Admin,4,2026-04-23 08:22:00,8,IN,0,DEV_84364,0,257.53,0,7,8,30,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-01-09 08:05:00,8,US,0,DEV_41195,0,720.0,0,4,3,29,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-02-16 15:23:00,15,US,0,DEV_79822,0,281.72,0,4,5,3,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-04-17 17:01:00,17,US,0,DEV_30033,0,292.47,0,2,4,2,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-01-08 07:15:00,7,CA,0,DEV_76542,0,175.93,0,9,13,0,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-04-02 07:27:00,7,US,0,DEV_68878,0,554.22,0,1,25,0,0,0,Normal,Low
EMP1011,Jennifer Lopez,Teller,1,2026-04-22 08:01:00,8,US,0,DEV_97841,0,170.74,0,2,16,0,0,0,Normal,Low
EMP1027,Jennifer Moore,Vendor,2,2026-06-04 14:57:00,14,CA,0,DEV_79514,0,574.49,0,11,2,3,0,0,Normal,Low
EMP1000,Patricia Smith,Teller,1,2026-05-08 07:42:00,7,US,0,DEV_42098,0,325.98,0,5,12,0,0,0,Normal,Low
EMP1012,John Martin,Teller,1,2026-06-07 08:56:00,8,US,0,DEV_80010,0,371.49,0,3,23,0,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-03-26 08:30:00,8,US,0,DEV_79822,0,560.8,1,6,5,1,0,0,Normal,Low
EMP1028,David Thomas,System Admin,4,2026-01-16 09:57:00,9,US,0,DEV_57576,0,720.0,0,3,7,21,0,0,Normal,Low
EMP1023,James Brown,Teller,1,2026-01-28 10:47:00,10,US,0,DEV_80381,0,720.0,0,3,10,0,0,0,Normal,Low
EMP1011,Jennifer Lopez,Teller,1,2026-02-06 11:14:00,11,US,0,DEV_97841,0,504.75,0,2,18,0,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-02-23 09:11:00,9,US,0,DEV_75435,0,393.4,1,21,7,0,0,0,Normal,Low
EMP1000,Patricia Smith,Teller,1,2026-06-12 08:58:00,8,US,0,DEV_42098,0,690.35,0,10,16,0,0,0,Normal,Low
EMP1015,Mary Hernandez,Teller,1,2026-04-19 15:46:00,15,US,0,DEV_18675,0,216.11,0,3,25,0,0,0,Normal,Low
EMP1014,Linda Hernandez,Teller,1,2026-06-12 17:46:00,17,US,0,DEV_17331,0,720.0,0,3,10,0,0,0,Normal,Low
EMP1035,David Smith,Teller,1,2026-05-23 06:31:00,6,US,0,DEV_40161,0,691.89,0,13,19,0,0,0,Normal,Low
EMP1012,John Martin,Teller,1,2026-03-04 07:22:00,7,US,0,DEV_80010,0,458.88,0,1,19,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-06-24 09:02:00,9,US,0,DEV_54597,0,677.46,0,4,22,0,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-01-07 12:26:00,12,US,0,DEV_93886,0,620.55,0,6,17,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-06-19 13:49:00,13,US,0,DEV_59615,0,720.0,0,9,3,2,0,0,Normal,Low
EMP1028,David Thomas,System Admin,4,2026-02-13 08:22:00,8,US,0,DEV_57576,0,389.28,0,4,3,18,0,0,Normal,Low
EMP1008,Elizabeth Martin,Vendor,2,2026-01-01 11:10:00,11,US,0,DEV_57400,0,391.1,0,3,2,3,0,0,Normal,Low
EMP1038,Jessica Miller,Teller,1,2026-02-04 13:40:00,13,US,0,DEV_34174,1,558.63,0,2,19,0,0,0,Normal,Low
EMP1031,Robert Thomas,Vendor,2,2026-01-18 15:00:00,15,US,0,DEV_31643,0,412.13,0,7,5,2,0,0,Normal,Low
EMP1036,James Williams,Teller,1,2026-04-01 08:26:00,8,US,0,DEV_17716,0,277.98,0,7,21,0,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-05-15 08:42:00,8,US,0,DEV_82512,0,622.87,1,12,6,0,0,0,Normal,Low
EMP1002,John Miller,Manager,3,2026-02-07 13:50:00,13,US,0,DEV_88907,0,315.82,0,6,7,0,0,0,Normal,Low
EMP1018,Sarah Rodriguez,Teller,1,2026-01-24 07:49:00,7,US,0,DEV_66155,0,685.08,0,10,11,0,0,0,Normal,Low
EMP1018,Sarah Rodriguez,Teller,1,2026-03-26 09:24:00,9,GB,1,DEV_66155,0,303.35,0,7,16,0,0,0,Normal,Low
EMP1032,Karen Wilson,Vendor,2,2026-02-13 10:01:00,10,US,0,DEV_80686,0,659.58,0,4,1,0,0,0,Normal,Low
EMP1011,Jennifer Lopez,Teller,1,2026-02-24 06:05:00,6,US,0,DEV_97841,0,462.7,0,4,23,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-03-14 09:19:00,9,US,0,DEV_59615,0,630.09,0,7,1,2,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-05-05 08:26:00,8,US,0,DEV_82512,0,588.98,0,5,14,0,0,0,Normal,Low
EMP1014,Linda Hernandez,Teller,1,2026-03-25 08:08:00,8,US,0,DEV_17331,0,720.0,0,8,24,0,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-05-29 09:06:00,9,US,0,DEV_75435,0,402.75,0,3,8,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-03-21 09:15:00,9,CA,0,DEV_76542,0,418.99,0,9,13,0,0,0,Normal,Low
EMP1035,David Smith,Teller,1,2026-02-11 07:39:00,7,US,0,DEV_40161,0,490.91,0,5,16,0,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-02-17 16:34:00,21,CN,1,DEV_80367,1,28.31,4,27,46,5,0,0,Compromised Credentials Access,Critical
EMP1011,Jennifer Lopez,Teller,1,2026-02-08 10:04:00,10,US,0,DEV_97841,0,343.99,0,6,19,0,0,0,Normal,Low
EMP1035,David Smith,Teller,1,2026-01-24 09:55:00,9,US,0,DEV_40161,0,467.77,0,2,22,0,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-02-04 06:59:00,6,US,0,DEV_79822,0,326.35,0,4,2,2,0,0,Normal,Low
EMP1035,David Smith,Teller,1,2026-05-13 07:17:00,7,US,0,DEV_40161,0,423.45,0,2,21,0,1,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-01-12 09:57:00,9,US,0,DEV_54597,0,363.55,1,8,20,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-06-25 09:18:00,9,US,0,DEV_30730,0,540.67,0,7,11,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-04-26 08:08:00,8,US,0,DEV_59615,0,674.57,0,3,3,2,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-06-26 09:35:00,9,US,0,DEV_79822,0,516.79,0,3,2,3,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-03-13 09:24:00,9,US,0,DEV_82512,0,581.18,0,2,8,0,0,0,Normal,Low
EMP1032,Karen Wilson,Vendor,2,2026-06-24 09:00:00,9,US,0,DEV_80686,0,481.93,0,3,3,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-02-09 06:40:00,6,US,0,DEV_54597,0,369.45,0,6,11,0,0,0,Normal,Low
EMP1028,David Thomas,System Admin,4,2026-04-20 07:18:00,7,US,0,DEV_57576,0,464.0,0,12,3,16,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-05-25 08:39:00,8,US,0,DEV_82512,0,683.14,0,8,5,0,0,0,Normal,Low
EMP1034,Joseph Taylor,Teller,1,2026-03-14 14:33:00,14,US,0,DEV_42493,0,235.88,0,6,19,0,0,0,Normal,Low
EMP1021,Susan Martin,System Admin,4,2026-02-16 08:17:00,8,US,0,DEV_60019,0,720.0,0,3,3,29,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-03-05 06:50:00,6,US,0,DEV_68878,0,373.88,0,5,13,0,0,0,Normal,Low
EMP1039,Linda Thomas,Teller,1,2026-01-20 07:35:00,7,US,0,DEV_34957,0,720.0,0,3,14,0,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-04-27 09:26:00,9,US,0,DEV_41195,0,434.89,0,4,7,27,0,0,Normal,Low
EMP1028,David Thomas,System Admin,4,2026-06-19 12:33:00,12,US,0,DEV_57576,0,417.77,0,4,5,13,0,0,Normal,Low
EMP1005,Michael Hernandez,DBA,4,2026-05-04 08:44:00,8,US,0,DEV_59797,0,238.52,0,2,18,19,0,0,Normal,Low
EMP1027,Jennifer Moore,Vendor,2,2026-05-18 09:53:00,9,CA,0,DEV_79514,0,409.95,0,7,2,3,0,0,Normal,Low
EMP1028,David Thomas,System Admin,4,2026-04-09 09:47:00,9,US,0,DEV_57576,0,720.0,0,2,2,20,0,0,Normal,Low
EMP1039,Linda Thomas,Teller,1,2026-05-04 09:44:00,9,US,0,DEV_34957,0,490.14,0,4,15,0,0,0,Normal,Low
EMP1001,Patricia Moore,System Admin,4,2026-05-31 07:56:00,7,US,0,DEV_65302,0,482.42,0,13,3,18,0,0,Normal,Low
EMP1015,Mary Hernandez,Teller,1,2026-03-29 09:38:00,9,US,0,DEV_18675,0,337.01,0,2,14,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-03-11 08:10:00,8,US,0,DEV_54597,0,555.22,0,7,14,0,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-06-25 08:51:00,8,US,0,DEV_75435,0,720.0,0,2,8,0,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-06-22 11:38:00,11,US,0,DEV_68878,0,720.0,0,2,11,0,0,0,Normal,Low
EMP1012,John Martin,Teller,1,2026-04-03 15:37:00,15,US,0,DEV_80010,0,526.95,0,3,14,0,0,0,Normal,Low
EMP1018,Sarah Rodriguez,Teller,1,2026-02-04 08:28:00,8,US,0,DEV_73227,1,720.0,0,5,12,0,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-04-12 07:39:00,7,US,0,DEV_79822,0,420.27,0,2,1,1,0,0,Normal,Low
EMP1008,Elizabeth Martin,Vendor,2,2026-03-14 09:04:00,9,US,0,DEV_57400,0,601.66,1,2,4,1,0,0,Normal,Low
EMP1005,Michael Hernandez,DBA,4,2026-01-16 08:02:00,23,US,0,DEV_59797,0,45.36,1,55,54,50,1,1,Rogue Administrator Sabotage,Critical
EMP1030,Jessica Williams,Vendor,2,2026-06-22 08:34:00,8,US,0,DEV_68298,1,562.0,0,4,1,2,0,0,Normal,Low
EMP1005,Michael Hernandez,DBA,4,2026-06-05 08:52:00,8,US,0,DEV_59797,0,487.46,0,2,18,20,0,0,Normal,Low
EMP1026,Elizabeth Taylor,Teller,1,2026-06-17 06:25:00,6,US,0,DEV_30032,0,542.61,0,15,23,0,0,0,Normal,Low
EMP1034,Joseph Taylor,Teller,1,2026-06-21 08:24:00,8,US,0,DEV_42493,0,720.0,0,6,10,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-04-17 08:59:00,8,US,0,DEV_30730,0,720.0,0,1,8,0,0,0,Normal,Low
EMP1031,Robert Thomas,Vendor,2,2026-05-24 07:40:00,7,US,0,DEV_31643,0,461.06,0,11,4,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-04-16 09:14:00,9,US,0,DEV_54597,0,215.62,0,3,13,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-02-06 11:43:00,11,US,0,DEV_59615,0,256.33,0,4,4,2,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-02-22 08:57:00,8,US,0,DEV_79822,0,247.76,0,2,5,0,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-01-05 11:15:00,11,US,0,DEV_41195,0,720.0,0,10,8,25,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-03-27 12:45:00,12,DE,1,DEV_59615,0,579.55,0,2,4,0,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-02-23 08:48:00,8,US,0,DEV_75435,0,392.53,0,3,12,0,0,0,Normal,Low
EMP1005,Michael Hernandez,DBA,4,2026-05-30 09:47:00,9,US,0,DEV_55119,1,355.82,0,5,24,9,0,0,Normal,Medium
EMP1013,Jennifer Anderson,Teller,1,2026-01-10 08:52:00,8,US,0,DEV_93886,0,481.93,0,3,20,0,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-03-04 17:48:00,17,US,0,DEV_75435,0,720.0,0,10,7,0,0,0,Normal,Low
EMP1011,Jennifer Lopez,Teller,1,2026-03-31 09:21:00,9,US,0,DEV_97841,0,626.54,0,2,16,0,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-01-26 07:31:00,7,US,0,DEV_68878,0,716.09,1,14,11,0,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-01-14 09:00:00,9,US,0,DEV_93886,0,720.0,0,2,20,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-03-09 07:32:00,7,CA,0,DEV_76542,0,407.56,0,7,23,0,0,0,Normal,Low
EMP1015,Mary Hernandez,Teller,1,2026-02-07 07:51:00,7,US,0,DEV_18675,0,368.13,0,1,11,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-06-04 13:08:00,13,US,0,DEV_59615,0,720.0,0,3,3,0,0,0,Normal,Low
EMP1032,Karen Wilson,Vendor,2,2026-06-09 08:12:00,8,US,0,DEV_80686,0,357.24,0,1,2,3,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-06-10 08:26:00,8,US,0,DEV_66015,1,416.95,0,3,5,0,0,0,Normal,Low
EMP1033,Michael Martinez,Teller,1,2026-02-07 12:43:00,12,US,0,DEV_98039,0,545.06,0,5,15,0,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-05-08 08:08:00,8,US,0,DEV_93886,0,378.79,0,2,14,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-06-11 12:53:00,12,US,0,DEV_54597,0,684.9,0,10,23,0,0,0,Normal,Low
EMP1028,David Thomas,System Admin,4,2026-04-30 07:34:00,7,US,0,DEV_57576,0,392.85,0,6,2,16,0,0,Normal,Low
EMP1032,Karen Wilson,Vendor,2,2026-05-09 13:13:00,13,US,0,DEV_80686,0,394.95,0,2,1,3,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-05-11 07:36:00,7,US,0,DEV_93886,0,490.02,0,1,24,0,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-04-13 11:29:00,11,US,0,DEV_41195,0,560.44,1,2,5,12,0,0,Normal,Medium
EMP1031,Robert Thomas,Vendor,2,2026-02-25 08:33:00,8,US,0,DEV_31643,0,646.44,0,3,3,0,0,0,Normal,Low
EMP1035,David Smith,Teller,1,2026-02-22 08:04:00,8,US,0,DEV_40161,0,720.0,0,6,10,0,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-06-26 08:34:00,20,US,0,DEV_93886,0,461.11,0,115,74,0,1,1,Data Exfiltration Attempt,High
EMP1028,David Thomas,System Admin,4,2026-04-26 08:24:00,8,US,0,DEV_57576,0,268.43,0,3,7,16,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-01-31 07:44:00,7,US,0,DEV_82512,0,534.59,0,4,15,0,0,0,Normal,Low
EMP1023,James Brown,Teller,1,2026-04-15 08:48:00,8,US,0,DEV_80381,0,720.0,0,5,23,0,0,0,Normal,Low
EMP1011,Jennifer Lopez,Teller,1,2026-01-06 11:16:00,11,US,0,DEV_97841,0,426.55,0,6,10,0,0,0,Normal,Low
EMP1015,Mary Hernandez,Teller,1,2026-05-24 12:36:00,12,US,0,DEV_18675,0,690.3,0,5,19,0,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-04-03 08:31:00,8,US,0,DEV_42325,0,720.0,0,6,9,0,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-02-09 08:35:00,8,US,0,DEV_82512,0,530.3,0,3,7,0,0,0,Normal,Low
EMP1032,Karen Wilson,Vendor,2,2026-04-22 12:09:00,12,US,0,DEV_80686,0,469.62,0,4,3,1,0,0,Normal,Low
EMP1002,John Miller,Manager,3,2026-04-28 12:14:00,12,US,0,DEV_88907,0,497.31,0,4,8,0,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-06-15 09:48:00,9,US,0,DEV_82512,0,329.34,0,3,6,0,0,0,Normal,Low
EMP1009,John Johnson,Teller,1,2026-01-05 09:11:00,9,IN,0,DEV_47930,0,641.75,0,2,21,0,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-05-06 09:17:00,9,US,0,DEV_93886,0,613.83,0,3,10,0,0,0,Normal,Low
EMP1008,Elizabeth Martin,Vendor,2,2026-04-06 08:50:00,8,US,0,DEV_57400,0,720.0,0,8,3,1,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-04-03 06:38:00,6,US,0,DEV_30033,0,210.94,0,4,1,3,0,0,Normal,Low
EMP1000,Patricia Smith,Teller,1,2026-06-29 09:31:00,9,US,0,DEV_42098,0,371.0,0,7,16,0,0,0,Normal,Low
EMP1014,Linda Hernandez,Teller,1,2026-03-30 07:57:00,7,US,0,DEV_17331,0,564.98,0,5,25,0,0,0,Normal,Low
EMP1034,Joseph Taylor,Teller,1,2026-05-17 08:19:00,8,US,0,DEV_42493,0,681.05,0,8,10,0,0,0,Normal,Low
EMP1006,Barbara Martin,Manager,3,2026-01-13 09:36:00,9,US,0,DEV_15695,0,346.51,0,1,7,0,0,0,Normal,Low
EMP1033,Michael Martinez,Teller,1,2026-04-29 08:12:00,8,US,0,DEV_98039,0,391.25,0,8,10,0,0,0,Normal,Low
EMP1001,Patricia Moore,System Admin,4,2026-03-04 09:59:00,9,US,0,DEV_65302,0,504.62,0,9,8,21,0,0,Normal,Low
EMP1012,John Martin,Teller,1,2026-01-01 09:51:00,9,US,0,DEV_80010,0,407.92,0,4,24,0,0,0,Normal,Low
EMP1026,Elizabeth Taylor,Teller,1,2026-02-28 08:12:00,8,US,0,DEV_30032,0,704.8,0,12,22,0,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-02-03 11:45:00,11,US,0,DEV_30033,0,147.08,0,2,1,2,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-06-20 07:13:00,7,US,0,DEV_75435,0,512.66,0,4,5,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-01-08 09:05:00,9,US,0,DEV_54597,0,367.13,0,1,25,0,0,0,Normal,Low
EMP1001,Patricia Moore,System Admin,4,2026-06-13 08:44:00,8,US,0,DEV_65302,0,637.64,0,10,5,15,0,0,Normal,Low
EMP1002,John Miller,Manager,3,2026-04-26 14:52:00,14,US,0,DEV_88907,0,566.51,1,6,12,0,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-06-03 11:59:00,11,US,0,DEV_41195,0,701.74,0,30,8,17,0,0,Normal,Low
EMP1001,Patricia Moore,System Admin,4,2026-05-05 08:01:00,8,US,0,DEV_65302,0,544.93,0,1,7,10,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-04-08 08:57:00,8,US,0,DEV_68878,0,494.85,0,7,17,0,0,0,Normal,Low
EMP1010,Patricia Gonzalez,Manager,3,2026-05-09 08:55:00,8,US,0,DEV_93320,0,402.25,0,3,6,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-03-16 08:43:00,8,US,0,DEV_59615,0,324.01,0,12,4,3,0,0,Normal,Low
EMP1031,Robert Thomas,Vendor,2,2026-03-08 05:01:00,5,US,0,DEV_31643,0,448.81,1,6,5,3,0,1,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-02-05 07:40:00,7,US,0,DEV_59615,0,231.87,0,3,5,1,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-04-08 10:22:00,10,US,0,DEV_59615,0,548.81,0,4,5,0,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-02-03 08:47:00,8,US,0,DEV_68878,0,330.15,0,22,22,0,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-06-02 12:12:00,12,US,0,DEV_82512,0,354.6,0,1,8,0,0,0,Normal,Low
EMP1026,Elizabeth Taylor,Teller,1,2026-02-06 09:00:00,9,US,0,DEV_30032,0,720.0,0,6,19,0,0,0,Normal,Low
EMP1035,David Smith,Teller,1,2026-04-30 08:32:00,8,US,0,DEV_40161,0,649.38,0,15,20,0,0,0,Normal,Low
EMP1014,Linda Hernandez,Teller,1,2026-01-09 08:13:00,8,US,0,DEV_17331,0,263.36,0,5,23,0,1,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-02-02 09:23:00,9,US,0,DEV_30033,0,377.65,0,8,2,0,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-06-05 12:19:00,12,US,0,DEV_41195,0,459.54,0,8,5,19,0,0,Normal,Low
EMP1031,Robert Thomas,Vendor,2,2026-01-06 08:13:00,8,US,0,DEV_31643,0,631.97,0,2,1,2,0,0,Normal,Low
EMP1008,Elizabeth Martin,Vendor,2,2026-01-29 09:25:00,9,US,0,DEV_57400,0,720.0,0,2,3,3,0,0,Normal,Low
EMP1036,James Williams,Teller,1,2026-06-19 08:36:00,8,US,0,DEV_17716,0,311.49,0,5,18,0,0,0,Normal,Low
EMP1019,Richard Lopez,Manager,3,2026-02-07 07:38:00,7,US,0,DEV_28131,0,579.37,0,7,14,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-06-18 14:06:00,14,CA,0,DEV_76542,0,720.0,0,4,24,0,0,0,Normal,Low
EMP1028,David Thomas,System Admin,4,2026-05-22 11:38:00,11,US,0,DEV_21976,1,289.55,0,6,6,11,0,0,Normal,Medium
EMP1002,John Miller,Manager,3,2026-04-05 09:27:00,9,US,0,DEV_88907,0,720.0,1,4,10,0,0,0,Normal,Low
EMP1026,Elizabeth Taylor,Teller,1,2026-02-10 07:40:00,7,US,0,DEV_30032,0,274.02,0,4,21,0,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-05-12 07:36:00,7,US,0,DEV_30033,0,490.29,0,1,3,1,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-06-24 14:57:00,14,US,0,DEV_41195,0,492.56,0,1,3,20,0,0,Normal,Low
EMP1032,Karen Wilson,Vendor,2,2026-03-17 07:09:00,7,US,0,DEV_80686,0,548.29,0,14,2,3,0,0,Normal,Low
EMP1026,Elizabeth Taylor,Teller,1,2026-01-28 06:19:00,6,US,0,DEV_30032,0,675.6,0,10,15,0,0,0,Normal,Low
EMP1039,Linda Thomas,Teller,1,2026-06-13 07:57:00,7,US,0,DEV_34957,0,441.36,0,7,25,0,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-01-04 09:56:00,9,US,0,DEV_30033,0,549.92,0,3,3,3,0,0,Normal,Low
EMP1038,Jessica Miller,Teller,1,2026-03-26 05:07:00,5,US,0,DEV_84847,0,571.17,0,4,16,0,0,0,Normal,Low
EMP1006,Barbara Martin,Manager,3,2026-04-08 07:47:00,7,US,0,DEV_15695,0,581.67,0,15,12,0,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-01-19 09:23:00,9,US,0,DEV_68878,0,527.05,0,2,23,0,0,0,Normal,Low
EMP1026,Elizabeth Taylor,Teller,1,2026-05-09 15:54:00,15,US,0,DEV_30032,0,614.5,0,3,22,0,0,0,Normal,Low
EMP1006,Barbara Martin,Manager,3,2026-05-09 13:03:00,13,US,0,DEV_15695,0,688.21,0,6,15,0,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-04-12 08:13:00,8,US,0,DEV_41195,0,572.3,0,1,7,21,0,0,Normal,Low
EMP1031,Robert Thomas,Vendor,2,2026-06-19 07:25:00,7,US,0,DEV_31643,0,577.68,0,3,2,1,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-05-21 08:57:00,8,US,0,DEV_41195,0,306.78,0,1,7,10,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-01-22 07:29:00,7,US,0,DEV_85416,1,513.76,1,9,15,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-05-08 08:33:00,8,US,0,DEV_59615,0,218.93,0,6,4,3,0,0,Normal,Low
EMP1005,Michael Hernandez,DBA,4,2026-03-14 08:46:00,8,US,0,DEV_59797,0,418.88,0,3,27,16,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-05-04 11:57:00,11,US,0,DEV_93886,0,626.38,0,5,15,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-01-30 13:32:00,13,US,0,DEV_54597,0,656.51,0,7,15,0,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-02-18 08:20:00,8,US,0,DEV_42325,0,327.93,0,4,12,0,0,0,Normal,Low
EMP1019,Richard Lopez,Manager,3,2026-01-22 13:12:00,13,US,0,DEV_28131,0,720.0,0,11,10,0,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-04-21 09:16:00,9,US,0,DEV_68878,0,553.74,0,7,12,0,0,0,Normal,Low
EMP1015,Mary Hernandez,Teller,1,2026-03-23 09:06:00,9,US,0,DEV_18675,0,547.77,0,3,24,0,0,0,Normal,Low
EMP1008,Elizabeth Martin,Vendor,2,2026-04-26 08:02:00,8,US,0,DEV_57400,0,353.68,0,3,1,2,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-01-22 09:43:00,9,US,0,DEV_93886,0,520.91,0,7,14,0,0,0,Normal,Low
EMP1027,Jennifer Moore,Vendor,2,2026-05-22 06:16:00,6,CA,0,DEV_79514,0,431.6,0,5,1,0,0,0,Normal,Low
EMP1034,Joseph Taylor,Teller,1,2026-03-17 08:59:00,8,US,0,DEV_42493,0,471.2,0,4,20,0,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-05-06 07:01:00,7,US,0,DEV_93886,0,386.51,0,2,10,0,0,0,Normal,Low
EMP1034,Joseph Taylor,Teller,1,2026-05-17 15:23:00,15,US,0,DEV_42493,0,603.67,0,6,14,0,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-01-28 11:35:00,11,US,0,DEV_42325,0,720.0,0,4,13,0,0,0,Normal,Low
